SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
513_0_3005413,AP&M.AHU2-RVFD.ENERGY-M,NAE 13 N2 Trunk 1 VFD 3 ENERGY M,VFD Energy MWh,49,Analog Input
513_0_3005416,AP&M.AHU2-RVFD.FREQ,NAE 13 N2 Trunk 1 VFD 3 FREQ,Output Frequency,27,Analog Input
513_0_3005420,AP&M.AHU2-RVFD.LAST-FLT,NAE 13 N2 Trunk 1 VFD 3 LAST FLT,Last Fault Code,95,Analog Input
513_0_3005423,AP&M.AHU2-RVFD.POWER,NAE 13 N2 Trunk 1 VFD 3 POWER,Motor Power,98,Analog Input
513_0_3005425,AP&M.AHU2-RVFD.SPEED,NAE 13 N2 Trunk 1 VFD 3 SPEED,Motor Speed,104,Analog Input
513_0_3005426,AP&M.AHU2-RVFD.TORQUE,NAE 13 N2 Trunk 1 VFD 3 TORQUE,Motor Torque,98,Analog Input
513_0_3005431,AP&M.AHU2-LVFD.CURRENT,NAE 13 N2 Trunk 1 VFD 4 CURRENT,Load Current,3,Analog Input
513_0_3005432,AP&M.AHU2-LVFD.DRV-TMP,NAE 13 N2 Trunk 1 VFD 4 DRV TMP,VFD Temperature,62,Analog Input
513_0_3005433,AP&M.AHU2-LVFD.ENERGY-K,NAE 13 N2 Trunk 1 VFD 4 ENERGY K,VFD Energy kWh,19,Analog Input
513_0_3005435,AP&M.AHU2-LVFD.ENERGY-M,NAE 13 N2 Trunk 1 VFD 4 ENERGY M,VFD Energy MWh,49,Analog Input
513_0_3005438,AP&M.AHU2-LVFD.FREQ,NAE 13 N2 Trunk 1 VFD 4 FREQ,Output Frequency,27,Analog Input
513_0_3005442,AP&M.AHU2-LVFD.LAST-FLT,NAE 13 N2 Trunk 1 VFD 4 LAST FLT,Last Fault Code,95,Analog Input
513_0_3005445,AP&M.AHU2-LVFD.POWER,NAE 13 N2 Trunk 1 VFD 4 POWER,Motor Power,98,Analog Input
513_0_3005447,AP&M.AHU2-LVFD.SPEED,NAE 13 N2 Trunk 1 VFD 4 SPEED,Motor Speed,104,Analog Input
513_0_3005448,AP&M.AHU2-LVFD.TORQUE,NAE 13 N2 Trunk 1 VFD 4 TORQUE,Motor Torque,98,Analog Input
513_0_3005475,AP&M.AHU3-LVFD.CURRENT,NAE 13 N2 Trunk 1 VFD 6 CURRENT,Load Current,3,Analog Input
513_0_3005476,AP&M.AHU3-LVFD.DRV-TMP,NAE 13 N2 Trunk 1 VFD 6 DRV TMP,VFD Temperature,62,Analog Input
513_0_3005477,AP&M.AHU3-LVFD.ENERGY-K,NAE 13 N2 Trunk 1 VFD 6 ENERGY K,VFD Energy kWh,19,Analog Input
513_0_3005479,AP&M.AHU3-LVFD.ENERGY-M,NAE 13 N2 Trunk 1 VFD 6 ENERGY M,VFD Energy MWh,49,Analog Input
513_0_3005482,AP&M.AHU3-LVFD.FREQ,NAE 13 N2 Trunk 1 VFD 6 FREQ,Output Frequency,27,Analog Input
513_0_3005486,AP&M.AHU3-LVFD.LAST-FLT,NAE 13 N2 Trunk 1 VFD 6 LAST FLT,Last Fault Code,95,Analog Input
513_0_3005489,AP&M.AHU3-LVFD.POWER,NAE 13 N2 Trunk 1 VFD 6 POWER,Motor Power,98,Analog Input
513_0_3005491,AP&M.AHU3-LVFD.SPEED,NAE 13 N2 Trunk 1 VFD 6 SPEED,Motor Speed,104,Analog Input
513_0_3005492,AP&M.AHU3-LVFD.TORQUE,NAE 13 N2 Trunk 1 VFD 6 TORQUE,Motor Torque,98,Analog Input
513_0_3005518,AP&M.RM-B402.ACLG-STPT,NAE 13 N2 Trunk 1 VAVB 1 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005520,AP&M.RM-B402.AHTG-STPT,NAE 13 N2 Trunk 1 VAVB 1 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005525,AP&M.RM-B402.DMPR-POS,NAE 13 N2 Trunk 1 VAVB 1 DMPR POS,Damper Position Feedback,98,Analog Input
513_0_3005532,AP&M.RM-B402.SUP-FLOW,NAE 13 N2 Trunk 1 VAVB 1 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005536,AP&M.RM-B402.WC-ADJ,NAE 13 N2 Trunk 1 VAVB 1 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005537,AP&M.RM-B402.ZN-T,NAE 13 N2 Trunk 1 VAVB 1 ZN T,Zone Temperature,64,Analog Input
513_0_3005539,AP&M.RM-B402.ACLG-STPT,NAE 13 N2 Trunk 1 VAVB 2 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005541,AP&M.RM-B402.AHTG-STPT,NAE 13 N2 Trunk 1 VAVB 2 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005546,AP&M.RM-B402.DMPR-POS,NAE 13 N2 Trunk 1 VAVB 2 DMPR POS,Damper Position Feedback,98,Analog Input
513_0_3005553,AP&M.RM-B402.SUP-FLOW,NAE 13 N2 Trunk 1 VAVB 2 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005560,AP&M.RM-B402.ACLG-STPT,NAE 13 N2 Trunk 1 VAVB 3 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005562,AP&M.RM-B402.AHTG-STPT,NAE 13 N2 Trunk 1 VAVB 3 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005567,AP&M.RM-B402.DMPR-POS,NAE 13 N2 Trunk 1 VAVB 3 DMPR POS,Damper Position Feedback,98,Analog Input
513_0_3005574,AP&M.RM-B402.SUP-FLOW,NAE 13 N2 Trunk 1 VAVB 3 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005581,AP&M.RM-B412.ACLG-STPT,NAE 13 N2 Trunk 1 VAVB 4 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005583,AP&M.RM-B412.AHTG-STPT,NAE 13 N2 Trunk 1 VAVB 4 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005588,AP&M.RM-B412.DMPR-POS,NAE 13 N2 Trunk 1 VAVB 4 DMPR POS,Damper Position Feedback,98,Analog Input
513_0_3005595,AP&M.RM-B412.SUP-FLOW,NAE 13 N2 Trunk 1 VAVB 4 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005602,AP&M.RM-B412.ACLG-STPT,NAE 13 N2 Trunk 1 VAVB 5 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005604,AP&M.RM-B412.AHTG-STPT,NAE 13 N2 Trunk 1 VAVB 5 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005609,AP&M.RM-B412.DMPR-POS,NAE 13 N2 Trunk 1 VAVB 5 DMPR POS,Damper Position Feedback,98,Analog Input
513_0_3005616,AP&M.RM-B412.SUP-FLOW,NAE 13 N2 Trunk 1 VAVB 5 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005620,AP&M.RM-B412.WC-ADJ,NAE 13 N2 Trunk 1 VAVB 5 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005621,AP&M.RM-B412.ZN-T,NAE 13 N2 Trunk 1 VAVB 5 ZN T,Zone Temperature,64,Analog Input
513_0_3005623,AP&M.RM-2113E.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 1 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005625,AP&M.RM-2113E.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 1 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005639,AP&M.RM-2113E.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 1 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005643,AP&M.RM-2113E.WC-ADJ,NAE 13 N2 Trunk 2 VAV 1 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005644,AP&M.RM-2113E.ZN-T,NAE 13 N2 Trunk 2 VAV 1 ZN T,Zone Temperature,64,Analog Input
513_0_3005646,AP&M.RM-2113H.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 2 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005648,AP&M.RM-2113H.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 2 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005662,AP&M.RM-2113H.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 2 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005666,AP&M.RM-2113H.WC-ADJ,NAE 13 N2 Trunk 2 VAV 2 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005667,AP&M.RM-2113H.ZN-T,NAE 13 N2 Trunk 2 VAV 2 ZN T,Zone Temperature,64,Analog Input
513_0_3005669,AP&M.RM-2301B.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 3 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005671,AP&M.RM-2301B.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 3 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005685,AP&M.RM-2301B.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 3 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005689,AP&M.RM-2301B.WC-ADJ,NAE 13 N2 Trunk 2 VAV 3 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005690,AP&M.RM-2301B.ZN-T,NAE 13 N2 Trunk 2 VAV 3 ZN T,Zone Temperature,64,Analog Input
513_0_3005692,AP&M.RM-2313B.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 4 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005694,AP&M.RM-2313B.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 4 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005708,AP&M.RM-2313B.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 4 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005712,AP&M.RM-2313B.WC-ADJ,NAE 13 N2 Trunk 2 VAV 4 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005713,AP&M.RM-2313B.ZN-T,NAE 13 N2 Trunk 2 VAV 4 ZN T,Zone Temperature,64,Analog Input
513_0_3005715,AP&M.RM-2313C.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 5 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005717,AP&M.RM-2313C.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 5 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005731,AP&M.RM-2313C.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 5 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005735,AP&M.RM-2313C.WC-ADJ,NAE 13 N2 Trunk 2 VAV 5 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005736,AP&M.RM-2313C.ZN-T,NAE 13 N2 Trunk 2 VAV 5 ZN T,Zone Temperature,64,Analog Input
513_0_3005738,AP&M.RM-2402C.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 9 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005740,AP&M.RM-2402C.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 9 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005754,AP&M.RM-2402C.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 9 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005758,AP&M.RM-2402C.WC-ADJ,NAE 13 N2 Trunk 2 VAV 9 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005759,AP&M.RM-2402C.ZN-T,NAE 13 N2 Trunk 2 VAV 9 ZN T,Zone Temperature,64,Analog Input
513_0_3005761,AP&M.RM-2402C.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 10 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005763,AP&M.RM-2402C.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 10 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005777,AP&M.RM-2402C.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 10 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005781,AP&M.RM-2402C.WC-ADJ,NAE 13 N2 Trunk 2 VAV 10 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005782,AP&M.RM-2402C.ZN-T,NAE 13 N2 Trunk 2 VAV 10 ZN T,Zone Temperature,64,Analog Input
513_0_3005784,AP&M.RM-2331.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 84 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005786,AP&M.RM-2331.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 84 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005800,AP&M.RM-2331.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 84 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005804,AP&M.RM-2331.WC-ADJ,NAE 13 N2 Trunk 2 VAV 84 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005805,AP&M.RM-2331.ZN-T,NAE 13 N2 Trunk 2 VAV 84 ZN T,Zone Temperature,64,Analog Input
513_0_3005807,AP&M.RM-2301.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 32 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005809,AP&M.RM-2301.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 32 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005823,AP&M.RM-2301.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 32 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005827,AP&M.RM-2301.WC-ADJ,NAE 13 N2 Trunk 2 VAV 32 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005828,AP&M.RM-2301.ZN-T,NAE 13 N2 Trunk 2 VAV 32 ZN T,Zone Temperature,64,Analog Input
513_0_3005830,AP&M.RM-2402.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 33 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005832,AP&M.RM-2402.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 33 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005846,AP&M.RM-2402.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 33 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005850,AP&M.RM-2402.WC-ADJ,NAE 13 N2 Trunk 2 VAV 33 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005851,AP&M.RM-2402.ZN-T,NAE 13 N2 Trunk 2 VAV 33 ZN T,Zone Temperature,64,Analog Input
513_0_3005853,AP&M.RM-2313A.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 34 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005855,AP&M.RM-2313A.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 34 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005869,AP&M.RM-2313A.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 34 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005873,AP&M.RM-2313A.WC-ADJ,NAE 13 N2 Trunk 2 VAV 34 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005874,AP&M.RM-2313A.ZN-T,NAE 13 N2 Trunk 2 VAV 34 ZN T,Zone Temperature,64,Analog Input
513_0_3005876,AP&M.RM-2226.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 37 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005878,AP&M.RM-2226.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 37 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005892,AP&M.RM-2226.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 37 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005896,AP&M.RM-2226.WC-ADJ,NAE 13 N2 Trunk 2 VAV 37 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005897,AP&M.RM-2226.ZN-T,NAE 13 N2 Trunk 2 VAV 37 ZN T,Zone Temperature,64,Analog Input
513_0_3005899,AP&M.RM-2250.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 38 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005901,AP&M.RM-2250.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 38 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005915,AP&M.RM-2250.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 38 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005919,AP&M.RM-2250.WC-ADJ,NAE 13 N2 Trunk 2 VAV 38 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005920,AP&M.RM-2250.ZN-T,NAE 13 N2 Trunk 2 VAV 38 ZN T,Zone Temperature,64,Analog Input
513_0_3005922,AP&M.RM-2101.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 39 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005924,AP&M.RM-2101.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 39 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005938,AP&M.RM-2101.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 39 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005942,AP&M.RM-2101.WC-ADJ,NAE 13 N2 Trunk 2 VAV 39 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005943,AP&M.RM-2101.ZN-T,NAE 13 N2 Trunk 2 VAV 39 ZN T,Zone Temperature,64,Analog Input
513_0_3005945,AP&M.2FLE-HALL.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 40 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005947,AP&M.2FLE-HALL.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 40 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005961,AP&M.2FLE-HALL.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 40 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005965,AP&M.2FLE-HALL.WC-ADJ,NAE 13 N2 Trunk 2 VAV 40 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005966,AP&M.2FLE-HALL.ZN-T,NAE 13 N2 Trunk 2 VAV 40 ZN T,Zone Temperature,64,Analog Input
513_0_3005968,AP&M.RM-2113.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 42 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005970,AP&M.RM-2113.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 42 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3005984,AP&M.RM-2113.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 42 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3005988,AP&M.RM-2113.WC-ADJ,NAE 13 N2 Trunk 2 VAV 42 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3005989,AP&M.RM-2113.ZN-T,NAE 13 N2 Trunk 2 VAV 42 ZN T,Zone Temperature,64,Analog Input
513_0_3005991,AP&M.RM-2202.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 43 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3005993,AP&M.RM-2202.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 43 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006007,AP&M.RM-2202.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 43 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006011,AP&M.RM-2202.WC-ADJ,NAE 13 N2 Trunk 2 VAV 43 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006012,AP&M.RM-2202.ZN-T,NAE 13 N2 Trunk 2 VAV 43 ZN T,Zone Temperature,64,Analog Input
513_0_3006014,AP&M.RM-3218.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 44 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006016,AP&M.RM-3218.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 44 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006030,AP&M.RM-3218.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 44 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006034,AP&M.RM-3218.WC-ADJ,NAE 13 N2 Trunk 2 VAV 44 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006035,AP&M.RM-3218.ZN-T,NAE 13 N2 Trunk 2 VAV 44 ZN T,Zone Temperature,64,Analog Input
513_0_3006037,AP&M.RM-3240.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 51 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006039,AP&M.RM-3240.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 51 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006053,AP&M.RM-3240.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 51 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006057,AP&M.RM-3240.WC-ADJ,NAE 13 N2 Trunk 2 VAV 51 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006058,AP&M.RM-3240.ZN-T,NAE 13 N2 Trunk 2 VAV 51 ZN T,Zone Temperature,64,Analog Input
513_0_3006060,AP&M.RM-3202.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 52 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006062,AP&M.RM-3202.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 52 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006076,AP&M.RM-3202.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 52 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006080,AP&M.RM-3202.WC-ADJ,NAE 13 N2 Trunk 2 VAV 52 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006081,AP&M.RM-3202.ZN-T,NAE 13 N2 Trunk 2 VAV 52 ZN T,Zone Temperature,64,Analog Input
513_0_3006083,AP&M.RM-3101.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 53 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006085,AP&M.RM-3101.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 53 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006099,AP&M.RM-3101.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 53 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006103,AP&M.RM-3101.WC-ADJ,NAE 13 N2 Trunk 2 VAV 53 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006104,AP&M.RM-3101.ZN-T,NAE 13 N2 Trunk 2 VAV 53 ZN T,Zone Temperature,64,Analog Input
513_0_3006106,AP&M.3FLE-HALL.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 58 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006108,AP&M.3FLE-HALL.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 58 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006122,AP&M.3FLE-HALL.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 58 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006126,AP&M.3FLE-HALL.WC-ADJ,NAE 13 N2 Trunk 2 VAV 58 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006127,AP&M.3FLE-HALL.ZN-T,NAE 13 N2 Trunk 2 VAV 58 ZN T,Zone Temperature,64,Analog Input
513_0_3006129,AP&M.RM-3141.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 60 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006131,AP&M.RM-3141.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 60 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006145,AP&M.RM-3141.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 60 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006149,AP&M.RM-3141.WC-ADJ,NAE 13 N2 Trunk 2 VAV 60 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006150,AP&M.RM-3141.ZN-T,NAE 13 N2 Trunk 2 VAV 60 ZN T,Zone Temperature,64,Analog Input
513_0_3006152,AP&M.RM-3161.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 61 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006154,AP&M.RM-3161.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 61 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006168,AP&M.RM-3161.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 61 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006172,AP&M.RM-3161.WC-ADJ,NAE 13 N2 Trunk 2 VAV 61 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006173,AP&M.RM-3161.ZN-T,NAE 13 N2 Trunk 2 VAV 61 ZN T,Zone Temperature,64,Analog Input
513_0_3006175,AP&M.RM-3260.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 62 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006177,AP&M.RM-3260.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 62 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006191,AP&M.RM-3260.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 62 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006195,AP&M.RM-3260.WC-ADJ,NAE 13 N2 Trunk 2 VAV 62 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006196,AP&M.RM-3260.ZN-T,NAE 13 N2 Trunk 2 VAV 62 ZN T,Zone Temperature,64,Analog Input
513_0_3006198,AP&M.RM-4018.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 64 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006200,AP&M.RM-4018.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 64 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006214,AP&M.RM-4018.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 64 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006218,AP&M.RM-4018.WC-ADJ,NAE 13 N2 Trunk 2 VAV 64 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006219,AP&M.RM-4018.ZN-T,NAE 13 N2 Trunk 2 VAV 64 ZN T,Zone Temperature,64,Analog Input
513_0_3006221,AP&M.4FLE-HALL.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 65 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
513_0_3006223,AP&M.4FLE-HALL.AHTG-STPT,NAE 13 N2 Trunk 2 VAV 65 AHTG STPT,Actual Heating Setpoint,64,Analog Input
513_0_3006237,AP&M.4FLE-HALL.SUP-FLOW,NAE 13 N2 Trunk 2 VAV 65 SUP FLOW,Supply Air Flow,84,Analog Input
513_0_3006241,AP&M.4FLE-HALL.WC-ADJ,NAE 13 N2 Trunk 2 VAV 65 WC ADJ,Warm/Cool Adjustment,64,Analog Input
513_0_3006242,AP&M.4FLE-HALL.ZN-T,NAE 13 N2 Trunk 2 VAV 65 ZN T,Zone Temperature,64,Analog Input
513_0_3006244,AP&M.RM-4218.ACLG-STPT,NAE 13 N2 Trunk 2 VAV 71 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
